#name, A, B, C, D, E, F
|A/cattle/USA/24-012225-019/2024|H5N1|PB2||B3.13|cattle|Colorado|2024-04-27, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
0/7, 0.9999373977266158, 5.0316524969320235e-06, 3.76755319692742e-07, 4.337733658526958e-07, 4.921177711517077e-05, 7.548315086527187e-06
|A/cattle/Kansas/24-008767-001/2024|H5N1|PB2||B3.13|cattle|Kansas|2024-03-20, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0/17, 0.9999293052872252, 5.034251874039231e-06, 3.775390585528516e-07, 4.346222113320632e-07, 5.729868615943162e-05, 7.549613471374772e-06
|A/cattle/Texas/24-009308-006/2024|H5N1|PB2||B3.13|cattle|Texas|2024-03-19, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0/12, 0.9997752489697236, 5.141702134555337e-06, 3.932264008361054e-07, 4.517608227089704e-07, 0.00021106911868273045, 7.695222235491413e-06
|A/cattle/Kansas/24-009497-009/2024|H5N1|PB2||B3.13|cattle|Kansas|2024-03-25, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
28.9/22, 0.9969000658417816, 6.858424675924398e-06, 6.740113798781486e-07, 7.57290562434739e-07, 0.0030817141156348564, 9.9303159651999e-06
|A/cattle/Texas/24-010513-004/2024|H5N1|PB2||B3.13|cattle|Texas|2024-03-20, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0/17, 0.943257456538629, 2.7634933639875582e-05, 4.815474146809266e-06, 5.219265926546525e-06, 0.056669328648917376, 3.5545138740388765e-05
|A/chicken/Texas/24-007264-003/2024|H5N1|PB2||B3.13|poultry|Texas|2024-03-07, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
0/12, 0.996707758556953, 7.642340154261456e-06, 6.817434769800657e-07, 7.664702330910654e-07, 0.0032728804756951514, 1.0270413487548042e-05
0/8, 0.999727163845198, 2.2346692274403214e-05, 4.0980620689929704e-07, 4.7059328337261014e-07, 0.00024132051857062562, 8.28854446675524e-06
0/18, 0.9992665681227089, 0.000638038501882595, 7.336481063775978e-07, 8.257650008754778e-07, 7.883749432570758e-05, 1.4996467975440885e-05
|A/cattle/Texas/24-009029-001/2024|H5N1|PB2||B3.13|cattle|Texas|2024-03-21, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
75.5/69, 0.9749427860672123, 0.024630431244502454, 9.992972169043144e-06, 1.0817262822061728e-05, 0.0002647752173448568, 0.00014119723594931136
0/82, 0.9992819172232297, 0.0006362906633739787, 7.315072746856951e-07, 8.2344545720216e-07, 6.528881270779176e-05, 1.4948347956817552e-05
|A/cattle/Texas/24-009308-002/2024|H5N1|PB2|||cattle|Texas|2024-03-19, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
0/84, 0.999923920167979, 2.0679969327579435e-05, 3.824962607540853e-07, 4.3970123374379834e-07, 4.696512452761571e-05, 7.612540671317991e-06
|A/cattle/USA/24-009308-001/2024|H5N1|PB2|||cattle|Texas|2024-03-31, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
|A/cattle/Texas/24-009308-003/2024|H5N1|PB2|||cattle|Texas|2024-03-19, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0/94, 0.06431073445725381, 0.9356182445383384, 2.886935697996794e-06, 2.988132838312127e-06, 3.094698264525718e-05, 3.4198953226290395e-05
|A/cat/Texas/24-008850-002/2024|H5N1|PB2||B3.13|domestic-mammal|Texas|2024-03-20, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0000076, 0.05924406897508503, 0.9407104001026744, 1.335112671738536e-06, 1.4102623905924265e-06, 2.3371745247293517e-05, 1.9413801930816608e-05
|A/cat/Texas/24-009311-004/2024|H5N1|PB2||B3.13|domestic-mammal|Texas|2024-03-16, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
