#name, A, B, C, D, E, F
NODE_0000057, 0.9997702614529461, 4.773951910074197e-05, 7.129632432544072e-07, 6.963927467228722e-07, 0.00016894842068492462, 1.164125127824187e-05
|A/cattle/USA/24-012341-010/2024|H5N1|NA||B3.13|cattle|Idaho|2024-05-01, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000058, 0.9997702614533815, 4.773951883534122e-05, 7.129632431944006e-07, 6.96392746662628e-07, 0.00016894842051670813, 1.1641251276799058e-05
|A/cattle/USA/24-011573-015/2024|H5N1|NA||B3.13|cattle|Idaho|2024-05-02, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000059, 0.9997702614534104, 4.7739518820759796e-05, 7.1296324319079e-07, 6.963927466590091e-07, 0.00016894842050232153, 1.1641251276717115e-05
|A/cattle/USA/24-012341-022/2024|H5N1|NA||B3.13|cattle|Idaho|2024-05-01, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000060, 0.9997702614534124, 4.773951881995842e-05, 7.129632431905649e-07, 6.963927466587839e-07, 0.00016894842050109253, 1.1641251276712398e-05
|A/cattle/USA/24-012341-008/2024|H5N1|NA||B3.13|cattle|Idaho|2024-05-01, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000061, 0.9997702614534126, 4.773951881991437e-05, 7.129632431905504e-07, 6.963927466587692e-07, 0.00016894842050098764, 1.1641251276712127e-05
|A/cattle/USA/24-013710-006/2024|H5N1|NA|||cattle|USA|2024-04-01, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000062, 0.9997702614534126, 4.7739518819911943e-05, 7.129632431905494e-07, 6.963927466587682e-07, 0.00016894842050097875, 1.1641251276712107e-05
|A/cattle/USA/24-012341-016/2024|H5N1|NA||B3.13|cattle|Idaho|2024-05-01, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000063, 0.9997702614534126, 4.773951881991181e-05, 7.129632431905493e-07, 6.963927466587681e-07, 0.00016894842050097796, 1.1641251276712105e-05
